ImageName,GlobulosBlancosDetectados,ParasitosDetectados,Leu_median_Area,Leu_median_BoundingBox,Leu_median_Eccentricity,Leu_median_Circularity,Leu_median_Diameter,Leu_median_Solidity,Leu_median_Perimeter,Leu_median_Intensity,Par_median_Area,Par_median_BoundingBox,Par_median_Eccentricity,Par_median_Circularity,Par_median_Diameter,Par_median_Solidity,Par_median_Perimeter,Par_median_Intensity
20171023_110309.jpg,24,32,3683.5,233.25,0.670963987565006,0.752962475120116,68.4709528717446,0.902188390861159,249.657,0.12499802051764,274,272.25,0.572968713372573,0.834385333138697,18.6779675965736,0.907059800664452,64.831,0.60092318612243
20171023_111022.jpg,18,36,3364,407.25,0.631629850420431,0.691286680745491,65.4423470211795,0.898729849177233,241.9945,0.12635626493952,191,234.25,0.608449990664725,0.889866795893711,15.5942966076078,0.916537687664448,51.66,0.588701162772471
20171023_111241.jpg,23,47,3662,230.25,0.60422803564537,0.711735179069389,68.2832571925224,0.91310089804543,247.056,0.138983843802633,169,367.25,0.614854073530586,0.821060705969439,14.6689291722417,0.898218829516539,50.556,0.654590901516414
20171023_111357.jpg,15,58,4188,193.25,0.681854445036007,0.672817510403912,73.0227855764957,0.889983235540654,281.642,0.124738733189612,267,350.75,0.66283731040952,0.85487245840482,18.4352478984724,0.91241979497013,63.503,0.648658091928755
20171023_111601.jpg,14,28,3736.5,258.75,0.584569102946319,0.83653313932827,68.9656654304101,0.921688288546274,257.179,0.138441757568639,220,183.25,0.639026501854142,0.827917781064842,16.7025066370277,0.911371127224786,56.486,0.622308875447435
20171023_111948.jpg,19,17,3599,272.25,0.499306347019777,0.861545290947326,67.693346212917,0.936467598475222,238.123,0.142774953827044,186,450.75,0.656939308864055,0.793261635403132,15.3890401039422,0.888020833333333,59.05,0.638498326159732
20171023_112502.jpg,19,35,3895,256.75,0.647629798738156,0.655254738499203,70.4220705939797,0.879453391898487,270.328,0.127518434329435,227,314.75,0.639847136567367,0.827864165357307,17.0007463558187,0.895752895752896,57.528,0.595539215686275
20171023_112933.jpg,14,43,4368,404.75,0.522598840214603,0.742346460741513,74.5754386392101,0.931345006382691,275.171,0.130933529809796,158,212.75,0.687267435812747,0.81092794438399,14.1835061979807,0.899676375404531,51.598,0.623398380832046
20171023_113206.jpg,23,39,3510,290.25,0.525614558286373,0.796318526813054,66.8511092056102,0.920444444444444,252.209,0.139502350647862,160,291.25,0.658648779273473,0.825997253640228,14.2729929292222,0.908309455587393,50.49,0.633931005557303
20171023_113655.jpg,14,32,3744,397.25,0.616034703777735,0.66259811889215,69.0409271704328,0.857294115755547,265.6765,0.141082305756266,162.5,209.25,0.695283674451513,0.828835624321717,14.3820080110601,0.910575793184489,49.936,0.647330001903674
20171023_113955.jpg,22,36,3534,257.25,0.53178357929133,0.875301998457063,67.0774551299643,0.956738598624756,232.554,0.120662627732108,187,210.75,0.595035340118955,0.884583221037916,15.4294703952841,0.919119496855346,52.913,0.614814302628815
20171023_114235.jpg,17,37,3418,274.25,0.565627494907261,0.732747925494902,65.9691804095275,0.895688710266715,244.815,0.126218283448917,174,286.75,0.638997848275088,0.813103578206244,14.8843434784312,0.894308943089431,49.746,0.591889483065954
20171023_123059.jpg,17,35,3819,244.25,0.576730607500406,0.912104903393118,69.7316414645718,0.966259453170448,233.534,0.0995762472791643,135,329.25,0.666051659983447,0.842168937573722,13.1105811671049,0.903703703703704,47.19,0.49297852474323
20171023_123709.jpg,12,45,4102.5,522.25,0.492386963386137,0.844928786185123,72.2684408667821,0.947648630739988,250.079,0.110933300286408,235,232.75,0.651878969176705,0.839468347258456,17.297725082009,0.909090909090909,59.934,0.516524286062973
20171023_124359.jpg,19,53,3771,220.25,0.549475846611121,0.856664769775657,69.2920365063425,0.948952879581152,249.885,0.122690466531441,203,236.25,0.622599557707545,0.909970595874591,16.0769284249585,0.926380368098159,55.89,0.537359477124184
20171023_124536.jpg,13,43,4217,257.25,0.579694600224263,0.791855458187685,73.2751742416774,0.935019841269841,253.399,0.101520953479432,255,245.75,0.595226771741493,0.950577575637532,18.0187703217358,0.943089430894309,60.258,0.485768500948767
20171023_125255.jpg,24,55,3418,359.25,0.550248048025966,0.847845186760934,65.961543821634,0.940057671189747,218.3505,0.113881666121433,266,195.25,0.582183498683149,0.871372157008116,18.4033072815609,0.920454545454545,61.63,0.544728383156542
20171023_125459.jpg,18,61,3782.5,270.25,0.574696009078291,0.851230611180411,69.388059328305,0.951639047171877,233.0955,0.104054497669923,273,265.25,0.555888608401011,0.94439779182873,18.6438836005994,0.945132743362832,61.63,0.506046435310526
20171023_125551.jpg,21,62,3657,241.75,0.465693224620454,0.876881262980449,68.2366251737034,0.965099268547544,239.355,0.100247257493307,231,227.25,0.574186773035154,0.921396020044644,17.149838391731,0.940308087291399,57.524,0.499320411163723
20171023_125641.jpg,25,59,3429,459.25,0.481604098704973,0.834199026529581,66.0752480048079,0.942307692307692,220.318,0.11145354750668,284,251.25,0.554795092622234,0.962133758635474,19.0157837257576,0.946859903381642,61.266,0.510034602076124
20171023_125837.jpg,19,56,4059,299.25,0.599328314815629,0.861670706186948,71.889354650602,0.942186605609617,236.064,0.104640131047585,288.5,389.75,0.627941363440543,0.900951338240441,19.1657800820421,0.929870377430423,61.667,0.55663368711399
20171023_125951.jpg,18,51,3877,232.25,0.533357338092655,0.85390558344946,70.2082217903873,0.962126970569985,234.44,0.103320141612278,303,257.75,0.604019314758246,0.925447391836463,19.6415778911663,0.934497816593886,61.96,0.525388776200135
